project,setting,direction,model,service,n_files,score_mean,yaml_pass_rate,external_pass_rate,yaml_score_mean,external_score_mean
qos-ch_slf4j,Few-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
qos-ch_slf4j,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
qos-ch_slf4j,Few-Shot,travis_to_gha,gpt-4o,gha,1,0.5,1.0,0.0,1.0,0.0
qos-ch_slf4j,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
qos-ch_slf4j,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
qos-ch_slf4j,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
qos-ch_slf4j,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
qos-ch_slf4j,Few-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
querydsl_querydsl,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
querydsl_querydsl,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
rabbitmq_hop,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
rabbitmq_hop,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
radixdlt_radixdlt,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
radixdlt_radixdlt,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
radixdlt_radixdlt,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
radixdlt_radixdlt,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
radixdlt_radixdlt,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
radixdlt_radixdlt,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
radixdlt_radixdlt,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
radixdlt_radixdlt,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
radixdlt_radixdlt,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
radixdlt_radixdlt,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
radixdlt_radixdlt,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
ralscha_wamp2spring,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
ralscha_wamp2spring,CIMig,gha_to_travis,CIMig,travis,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
ralscha_xodus-queue,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
ralscha_xodus-queue,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
ralscha_xodus-queue,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Zero-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
ralscha_xodus-queue,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
ralscha_xodus-queue,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
ralscha_xodus-queue,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
ralscha_xodus-queue,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
ralscha_xodus-queue,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-http.java,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-http.java,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
reaktivity_nukleus-http.java,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-http.java,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-http.java,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-http.java,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-http.java,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
reaktivity_nukleus-http.java,Few-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-http.java,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-http.java,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-http.java,Few-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-maven-plugin,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-maven-plugin,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-maven-plugin,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
reaktivity_nukleus-maven-plugin,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-maven-plugin,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-maven-plugin,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-maven-plugin,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
reaktivity_nukleus-maven-plugin,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-maven-plugin,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-maven-plugin,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-tcp.spec,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-tcp.spec,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
reaktivity_nukleus-tcp.spec,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-tcp.spec,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-tcp.spec,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-tcp.spec,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
reaktivity_nukleus-tcp.spec,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
reaktivity_nukleus-tcp.spec,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
reaktivity_nukleus-tcp.spec,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
redhat-developer_quarkus-ls,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
redhat-developer_quarkus-ls,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.5,1.0,0.0,1.0,0.0
redhat-developer_quarkus-ls,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
redhat-developer_quarkus-ls,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
redhat-developer_quarkus-ls,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
redhat-developer_quarkus-ls,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
redhat-developer_quarkus-ls,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
redhat-developer_quarkus-ls,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
redhat-developer_quarkus-ls,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
redisson_redisson,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
redisson_redisson,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
renyuneyun_Easer,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
renyuneyun_Easer,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
renyuneyun_Easer,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
renyuneyun_Easer,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
renyuneyun_Easer,Zero-Shot,travis_to_gha,gpt-4o,gha,1,0.5,1.0,0.0,1.0,0.0
renyuneyun_Easer,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
renyuneyun_Easer,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
renyuneyun_Easer,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
renyuneyun_Easer,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
renyuneyun_Easer,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
renyuneyun_Easer,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
renyuneyun_Easer,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
renyuneyun_Easer,Few-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
renyuneyun_Easer,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,1.0,1.0,1.0,1.0,1.0
renyuneyun_Easer,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
renyuneyun_Easer,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
renyuneyun_Easer,Few-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
renyuneyun_Easer,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
renyuneyun_Easer,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
renyuneyun_Easer,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
riboseinc_aws-codecommit-trigger-plugin,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
riboseinc_aws-codecommit-trigger-plugin,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
ron190_jsql-injection,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
ron190_jsql-injection,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
saucelabs_ci-sauce,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
saucelabs_ci-sauce,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
saucelabs_ci-sauce,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
saucelabs_ci-sauce,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
saucelabs_ci-sauce,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
saucelabs_ci-sauce,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
saucelabs_ci-sauce,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
saucelabs_ci-sauce,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
saucelabs_ci-sauce,Few-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
sbt_junit-interface,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
sbt_junit-interface,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
scijava_scripting-groovy,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
scijava_scripting-groovy,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
selenide_selenide,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
selenide_selenide,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
selenide_selenide,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
selenide_selenide,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
selenide_selenide,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
selenide_selenide,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
selenide_selenide,Few-Shot,travis_to_gha,gpt-4o,gha,1,0.5,1.0,0.0,1.0,0.0
selenide_selenide,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
selenide_selenide,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
selenide_selenide,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
selenide_selenide,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
silaev_mongodb-replica-set,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
silaev_mongodb-replica-set,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
sizovs_PipelinR,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
sizovs_PipelinR,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
sizovs_PipelinR,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
sizovs_PipelinR,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Zero-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
sizovs_PipelinR,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
sizovs_PipelinR,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
sizovs_PipelinR,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
sizovs_PipelinR,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
sniffy_sniffy,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
sniffy_sniffy,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
societe-generale_arch-unit-build-plugin-core,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
societe-generale_arch-unit-build-plugin-core,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
